sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status,order_processed,order_finished
2670,1224,1,386,4,14700,,,-3,,
2671,1224,1,289,8,14700,,,-3,,
2672,1224,1,11,8,14700,,,-3,,
2673,1224,1,1,9,14700,,,-3,,
2674,1224,1,270,8,14700,,,-3,,
2675,1225,1,8,7,14700,,,-3,,
2676,1226,1,146,11,14700,,,-3,,
2677,1226,1,1,4,14700,,,-3,,
2678,1226,1,34,6,14700,,,-3,,
2679,1226,1,140,12,14700,,,-3,,
2680,1226,1,4,2,14700,,,-3,,
2681,1226,1,97,3,14700,,,-3,,
2682,1227,1,21,6,14700,,,-3,,
2683,1227,1,50,9,14700,,,-3,,
2684,1228,1,48,4,14700,,,-3,,
2685,1229,1,22,10,14700,,,-3,,
2686,1229,1,424,6,14700,,,-3,,
2687,1229,1,293,6,14700,,,-3,,
2688,1229,1,31,5,14700,,,-3,,
2689,1230,1,11,4,14700,,,-3,,
2690,1231,1,1,2,14700,,,-3,,
2691,1232,1,96,10,14700,,,-3,,
2692,1233,1,216,4,14700,,,-3,,
2693,1233,1,125,6,14700,,,-3,,
2694,1233,1,39,7,14700,,,-3,,
2695,1233,1,13,7,14700,,,-3,,
2696,1234,1,16,4,14760,,,-3,,
2697,1235,1,296,4,14760,,,-3,,
2698,1236,1,14,5,14760,,,-3,,
2699,1236,1,366,9,14760,,,-3,,
2700,1236,1,5,3,14760,,,-3,,
2701,1236,1,42,10,14760,,,-3,,
2702,1237,1,43,6,14760,,,-3,,
2703,1237,1,30,8,14760,,,-3,,
2704,1238,1,243,7,14760,,,-3,,
2705,1238,1,2,11,14760,,,-3,,
2706,1238,1,1,4,14760,,,-3,,
2707,1238,1,10,8,14760,,,-3,,
2708,1238,1,13,6,14760,,,-3,,
2709,1239,1,155,10,14820,,,-3,,
2710,1240,1,420,4,14820,,,-3,,
2711,1241,1,91,4,14820,,,-3,,
2712,1242,1,138,7,14820,,,-3,,
2713,1242,1,3,4,14820,,,-3,,
2714,1242,1,29,5,14820,,,-3,,
2715,1243,1,99,12,14820,,,-3,,
2716,1243,1,38,4,14820,,,-3,,
2717,1244,1,413,12,14820,,,-3,,
2718,1244,1,21,4,14820,,,-3,,
2719,1244,1,166,7,14820,,,-3,,
2720,1244,1,74,7,14820,,,-3,,
2721,1244,1,52,10,14820,,,-3,,
2722,1244,1,9,7,14820,,,-3,,
2723,1245,1,20,9,14880,,,-3,,
2724,1245,1,10,10,14880,,,-3,,
2725,1246,1,21,10,14880,,,-3,,
2726,1246,1,71,4,14880,,,-3,,
2727,1246,1,421,9,14880,,,-3,,
2728,1246,1,65,8,14880,,,-3,,
2729,1246,1,2,4,14880,,,-3,,
2730,1246,1,102,9,14880,,,-3,,
2731,1246,1,105,7,14880,,,-3,,
2732,1246,1,183,7,14880,,,-3,,
2733,1246,1,0,6,14880,,,-3,,
2734,1246,1,141,6,14880,,,-3,,
2735,1246,1,101,10,14880,,,-3,,
2736,1246,1,360,6,14880,,,-3,,
2737,1246,1,90,6,14880,,,-3,,
2738,1247,1,36,4,14880,,,-3,,
2739,1247,1,430,2,14880,,,-3,,
2740,1247,1,385,2,14880,,,-3,,
2741,1248,1,1,5,14880,,,-3,,
2742,1248,1,140,4,14880,,,-3,,
2743,1249,1,1,10,14940,,,-3,,
2744,1250,1,59,2,14940,,,-3,,
2745,1250,1,80,8,14940,,,-3,,
2746,1251,1,33,6,14940,,,-3,,
2747,1251,1,53,6,14940,,,-3,,
2748,1252,1,480,10,14940,,,-3,,
2749,1252,1,51,10,14940,,,-3,,
2750,1253,1,16,8,14940,,,-3,,
2751,1254,1,448,7,14940,,,-3,,
2752,1254,1,445,6,14940,,,-3,,
2753,1255,1,36,4,14940,,,-3,,
2754,1256,1,267,2,14940,,,-3,,
2755,1256,1,369,12,14940,,,-3,,
2756,1257,1,29,4,15000,,,-3,,
2757,1257,1,36,5,15000,,,-3,,
2758,1257,1,283,6,15000,,,-3,,
2759,1257,1,39,9,15000,,,-3,,
2760,1258,1,45,8,15060,,,-3,,
2761,1259,1,187,7,15060,,,-3,,
2762,1260,1,37,6,15060,,,-3,,
2763,1260,1,2,10,15060,,,-3,,
2764,1260,1,74,5,15060,,,-3,,
2765,1261,1,31,6,15060,,,-3,,
2766,1262,1,0,7,15060,,,-3,,
2767,1263,1,69,8,15060,,,-3,,
2768,1263,1,53,2,15060,,,-3,,
2769,1264,1,9,10,15060,,,-3,,
2770,1264,1,296,6,15060,,,-3,,
2771,1265,1,1,5,15060,,,-3,,
2772,1265,1,0,12,15060,,,-3,,
2773,1266,1,7,4,15060,,,-3,,
2774,1266,1,28,8,15060,,,-3,,
2775,1267,1,81,2,15060,,,-3,,
2776,1267,1,494,2,15060,,,-3,,
2777,1267,1,29,6,15060,,,-3,,
2778,1267,1,27,12,15060,,,-3,,
2779,1267,1,130,7,15060,,,-3,,
2780,1268,1,4,2,15120,,,-3,,
2781,1269,1,39,6,15120,,,-3,,
2782,1269,1,145,6,15120,,,-3,,
2783,1269,1,157,12,15120,,,-3,,
2784,1270,1,82,8,15120,,,-3,,
2785,1271,1,314,9,15120,,,-3,,
2786,1272,1,38,4,15120,,,-3,,
2787,1272,1,34,10,15120,,,-3,,
2788,1273,1,102,2,15120,,,-3,,
2789,1274,1,36,12,15180,,,-3,,
2790,1275,1,25,6,15180,,,-3,,
2791,1275,1,86,12,15180,,,-3,,
2792,1275,1,44,12,15180,,,-3,,
2793,1275,1,73,8,15180,,,-3,,
2794,1275,1,36,8,15180,,,-3,,
2795,1275,1,137,10,15180,,,-3,,
2796,1275,1,177,6,15180,,,-3,,
2797,1275,1,5,4,15180,,,-3,,
2798,1276,1,40,2,15180,,,-3,,
2799,1277,1,10,4,15180,,,-3,,
2800,1278,1,30,6,15180,,,-3,,
2801,1279,1,340,9,15180,,,-3,,
2802,1280,1,15,4,15240,,,-3,,
2803,1280,1,32,6,15240,,,-3,,
2804,1280,1,0,4,15240,,,-3,,
2805,1281,1,48,9,15240,,,-3,,
2806,1282,1,38,4,15240,,,-3,,
2807,1282,1,184,9,15240,,,-3,,
2808,1282,1,264,8,15240,,,-3,,
2809,1283,1,58,7,15240,,,-3,,
2810,1283,1,31,7,15240,,,-3,,
2811,1284,1,98,7,15300,,,-3,,
2812,1285,1,454,11,15300,,,-3,,
2813,1285,1,49,6,15300,,,-3,,
2814,1286,1,3,9,15300,,,-3,,
2815,1286,1,18,6,15300,,,-3,,
2816,1286,1,11,6,15300,,,-3,,
2817,1286,1,144,6,15300,,,-3,,
2818,1287,1,2,4,15300,,,-3,,
2819,1288,1,138,10,15300,,,-3,,
2820,1288,1,0,7,15300,,,-3,,
2821,1289,1,6,9,15300,,,-3,,
2822,1289,1,458,4,15300,,,-3,,
2823,1290,1,39,9,15300,,,-3,,
2824,1291,1,415,7,15360,,,-3,,
2825,1291,1,17,7,15360,,,-3,,
2826,1292,1,21,6,15360,,,-3,,
2827,1292,1,3,9,15360,,,-3,,
2828,1292,1,35,8,15360,,,-3,,
2829,1293,1,321,6,15360,,,-3,,
2830,1293,1,26,7,15360,,,-3,,
2831,1294,1,0,2,15420,,,-3,,
2832,1294,1,454,6,15420,,,-3,,
2833,1294,1,25,2,15420,,,-3,,
2834,1295,1,225,6,15480,,,-3,,
2835,1295,1,46,6,15480,,,-3,,
2836,1295,1,169,8,15480,,,-3,,
2837,1295,1,55,3,15480,,,-3,,
2838,1295,1,135,8,15480,,,-3,,
2839,1295,1,2,10,15480,,,-3,,
2840,1296,1,9,10,15480,,,-3,,
2841,1296,1,83,8,15480,,,-3,,
2842,1297,1,490,9,15480,,,-3,,
2843,1297,1,36,6,15480,,,-3,,
2844,1298,1,5,6,15480,,,-3,,
2845,1299,1,29,8,15540,,,-3,,
2846,1299,1,14,8,15540,,,-3,,
2847,1300,1,15,10,15540,,,-3,,
2848,1301,1,183,8,15540,,,-3,,
2849,1301,1,5,5,15540,,,-3,,
2850,1302,1,46,8,15600,,,-3,,
2851,1302,1,106,3,15600,,,-3,,
2852,1302,1,147,8,15600,,,-3,,
2853,1302,1,47,10,15600,,,-3,,
2854,1302,1,145,9,15600,,,-3,,
2855,1303,1,255,4,15600,,,-3,,
2856,1303,1,102,4,15600,,,-3,,
2857,1304,1,42,4,15660,,,-3,,
2858,1304,1,104,4,15660,,,-3,,
2859,1305,1,55,9,15660,,,-3,,
2860,1306,1,9,8,15660,,,-3,,
2861,1306,1,0,2,15660,,,-3,,
2862,1306,1,444,11,15660,,,-3,,
2863,1306,1,22,6,15660,,,-3,,
2864,1306,1,39,5,15660,,,-3,,
2865,1306,1,5,6,15660,,,-3,,
2866,1307,1,21,1,15720,,,-3,,
2867,1307,1,71,10,15720,,,-3,,
2868,1308,1,24,5,15720,,,-3,,
2869,1308,1,34,6,15720,,,-3,,
2870,1308,1,386,10,15720,,,-3,,
2871,1309,1,86,7,15720,,,-3,,
2872,1309,1,269,12,15720,,,-3,,
2873,1310,1,44,6,15720,,,-3,,
2874,1310,1,343,10,15720,,,-3,,
2875,1310,1,88,7,15720,,,-3,,
2876,1310,1,11,8,15720,,,-3,,
2877,1310,1,173,8,15720,,,-3,,
2878,1310,1,180,6,15720,,,-3,,
2879,1310,1,15,7,15720,,,-3,,
2880,1310,1,16,3,15720,,,-3,,
2881,1311,1,122,6,15780,,,-3,,
2882,1311,1,11,4,15780,,,-3,,
2883,1312,1,304,8,15780,,,-3,,
2884,1313,1,4,1,15780,,,-3,,
2885,1313,1,160,6,15780,,,-3,,
2886,1313,1,32,8,15780,,,-3,,
2887,1313,1,147,2,15780,,,-3,,
2888,1313,1,89,6,15780,,,-3,,
2889,1314,1,486,12,15780,,,-3,,
2890,1315,1,30,5,15840,,,-3,,
2891,1315,1,1,8,15840,,,-3,,
2892,1315,1,22,10,15840,,,-3,,
2893,1316,1,10,4,15840,,,-3,,
2894,1316,1,39,11,15840,,,-3,,
2895,1316,1,418,6,15840,,,-3,,
2896,1317,1,56,8,15840,,,-3,,
2897,1318,1,11,6,15840,,,-3,,
2898,1318,1,18,6,15840,,,-3,,
2899,1319,1,24,3,15840,,,-3,,
2900,1319,1,460,6,15840,,,-3,,
2901,1320,1,3,4,15900,,,-3,,
2902,1320,1,22,4,15900,,,-3,,
2903,1320,1,37,4,15900,,,-3,,
2904,1321,1,312,10,15900,,,-3,,
2905,1322,1,4,8,15900,,,-3,,
2906,1323,1,9,2,15960,,,-3,,
2907,1323,1,214,8,15960,,,-3,,
2908,1324,1,41,4,15960,,,-3,,
2909,1325,1,46,3,15960,,,-3,,
2910,1325,1,1,6,15960,,,-3,,
2911,1325,1,126,7,15960,,,-3,,
2912,1326,1,20,5,16020,,,-3,,
2913,1327,1,17,6,16020,,,-3,,
2914,1328,1,470,9,16020,,,-3,,
2915,1329,1,17,5,16020,,,-3,,
2916,1330,1,1,2,16020,,,-3,,
2917,1330,1,10,6,16020,,,-3,,
2918,1330,1,448,8,16020,,,-3,,
2919,1330,1,20,10,16020,,,-3,,
2920,1331,1,31,4,16080,,,-3,,
2921,1331,1,7,2,16080,,,-3,,
2922,1332,1,35,7,16080,,,-3,,
2923,1332,1,36,4,16080,,,-3,,
2924,1333,1,137,9,16140,,,-3,,
2925,1334,1,27,9,16140,,,-3,,
2926,1334,1,43,9,16140,,,-3,,
2927,1334,1,453,6,16140,,,-3,,
2928,1334,1,91,6,16140,,,-3,,
2929,1335,1,64,6,16140,,,-3,,
2930,1336,1,16,10,16200,,,-3,,
2931,1336,1,109,2,16200,,,-3,,
2932,1336,1,8,6,16200,,,-3,,
2933,1336,1,60,12,16200,,,-3,,
2934,1337,1,52,6,16200,,,-3,,
2935,1338,1,54,4,16200,,,-3,,
2936,1338,1,46,12,16200,,,-3,,
2937,1338,1,5,11,16200,,,-3,,
2938,1338,1,33,1,16200,,,-3,,
2939,1339,1,10,6,16200,,,-3,,
2940,1340,1,17,9,16200,,,-3,,
2941,1340,1,8,9,16200,,,-3,,
2942,1341,1,44,6,16200,,,-3,,
2943,1342,1,35,4,16200,,,-3,,
2944,1343,1,24,5,16200,,,-3,,
2945,1344,1,49,2,16200,,,-3,,
2946,1344,1,35,3,16200,,,-3,,
2947,1344,1,99,7,16200,,,-3,,
2948,1345,1,60,6,16260,,,-3,,
2949,1345,1,351,11,16260,,,-3,,
2950,1345,1,40,8,16260,,,-3,,
2951,1346,1,38,2,16260,,,-3,,
2952,1346,1,200,11,16260,,,-3,,
2953,1346,1,58,8,16260,,,-3,,
2954,1347,1,25,4,16260,,,-3,,
2955,1348,1,0,7,16260,,,-3,,
2956,1349,1,135,12,16260,,,-3,,
2957,1349,1,38,2,16260,,,-3,,
2958,1350,1,8,6,16260,,,-3,,
2959,1351,1,387,8,16260,,,-3,,
2960,1351,1,3,2,16260,,,-3,,
2961,1351,1,62,9,16260,,,-3,,
2962,1352,1,194,8,16260,,,-3,,
2963,1353,1,65,7,16320,,,-3,,
2964,1353,1,30,4,16320,,,-3,,
2965,1354,1,307,2,16320,,,-3,,
2966,1354,1,76,12,16320,,,-3,,
2967,1355,1,110,7,16320,,,-3,,
2968,1355,1,0,1,16320,,,-3,,
2969,1355,1,244,7,16320,,,-3,,
2970,1356,1,29,10,16380,,,-3,,
2971,1356,1,317,2,16380,,,-3,,
2972,1357,1,31,10,16380,,,-3,,
2973,1358,1,0,3,16380,,,-3,,
2974,1359,1,1,5,16380,,,-3,,
2975,1359,1,3,11,16380,,,-3,,
2976,1359,1,362,6,16380,,,-3,,
2977,1359,1,411,5,16380,,,-3,,
2978,1359,1,325,8,16380,,,-3,,
2979,1359,1,20,6,16380,,,-3,,
2980,1359,1,333,12,16380,,,-3,,
2981,1359,1,119,10,16380,,,-3,,
2982,1360,1,28,3,16380,,,-3,,
2983,1360,1,102,4,16380,,,-3,,
2984,1360,1,39,7,16380,,,-3,,
2985,1361,1,187,12,16380,,,-3,,
2986,1361,1,25,7,16380,,,-3,,
2987,1361,1,9,6,16380,,,-3,,
2988,1361,1,33,7,16380,,,-3,,
2989,1361,1,243,7,16380,,,-3,,
2990,1362,1,159,2,16380,,,-3,,
2991,1362,1,53,11,16380,,,-3,,
2992,1362,1,3,6,16380,,,-3,,
2993,1362,1,127,8,16380,,,-3,,
2994,1363,1,350,4,16380,,,-3,,
2995,1363,1,412,10,16380,,,-3,,
2996,1363,1,54,8,16380,,,-3,,
2997,1364,1,16,2,16440,,,-3,,
2998,1365,1,101,6,16440,,,-3,,
2999,1366,1,94,4,16440,,,-3,,
3000,1367,1,6,6,16440,,,-3,,
3001,1368,1,7,6,16440,,,-3,,
3002,1369,1,329,12,16500,,,-3,,
3003,1370,1,129,7,16500,,,-3,,
3004,1371,1,10,5,16500,,,-3,,
3005,1372,1,272,8,16500,,,-3,,
3006,1373,1,0,3,16500,,,-3,,
3007,1374,1,411,8,16560,,,-3,,
3008,1375,1,75,8,16560,,,-3,,
3009,1376,1,100,7,16560,,,-3,,
3010,1377,1,0,2,16560,,,-3,,
3011,1378,1,0,4,16620,,,-3,,
3012,1378,1,493,7,16620,,,-3,,
3013,1379,1,5,9,16620,,,-3,,
3014,1379,1,37,6,16620,,,-3,,
3015,1380,1,22,9,16620,,,-3,,
3016,1381,1,185,9,16620,,,-3,,
3017,1382,1,344,9,16620,,,-3,,
3018,1382,1,18,9,16620,,,-3,,
3019,1382,1,45,10,16620,,,-3,,
3020,1382,1,15,2,16620,,,-3,,
3021,1382,1,2,4,16620,,,-3,,
3022,1383,1,55,4,16620,,,-3,,
3023,1383,1,153,8,16620,,,-3,,
3024,1383,1,303,6,16620,,,-3,,
3025,1384,1,68,6,16620,,,-3,,
3026,1384,1,5,10,16620,,,-3,,
3027,1384,1,487,4,16620,,,-3,,
3028,1385,1,1,6,16680,,,-3,,
3029,1385,1,141,7,16680,,,-3,,
3030,1386,1,285,6,16740,,,-3,,
3031,1386,1,143,8,16740,,,-3,,
3032,1386,1,15,8,16740,,,-3,,
3033,1387,1,113,10,16740,,,-3,,
3034,1388,1,44,7,16800,,,-3,,
3035,1388,1,6,5,16800,,,-3,,
3036,1388,1,42,12,16800,,,-3,,
3037,1388,1,72,5,16800,,,-3,,
3038,1389,1,21,8,16800,,,-3,,
3039,1390,1,155,9,16800,,,-3,,
3040,1390,1,111,7,16800,,,-3,,
3041,1390,1,282,9,16800,,,-3,,
3042,1391,1,1,10,16860,,,-3,,
3043,1391,1,261,6,16860,,,-3,,
3044,1392,1,171,10,16860,,,-3,,
3045,1392,1,451,5,16860,,,-3,,
3046,1392,1,212,8,16860,,,-3,,
3047,1392,1,9,4,16860,,,-3,,
3048,1393,1,16,8,16860,,,-3,,
3049,1393,1,129,8,16860,,,-3,,
3050,1393,1,6,12,16860,,,-3,,
3051,1393,1,1,5,16860,,,-3,,
3052,1394,1,76,9,16860,,,-3,,
3053,1395,1,16,10,16860,,,-3,,
3054,1395,1,88,8,16860,,,-3,,
3055,1395,1,456,6,16860,,,-3,,
3056,1396,1,330,7,16860,,,-3,,
3057,1396,1,30,4,16860,,,-3,,
3058,1397,1,7,8,16860,,,-3,,
3059,1397,1,223,4,16860,,,-3,,
3060,1398,1,338,8,16860,,,-3,,
3061,1398,1,67,10,16860,,,-3,,
3062,1399,1,72,2,16860,,,-3,,
3063,1399,1,264,7,16860,,,-3,,
3064,1400,1,57,12,16920,,,-3,,
3065,1401,1,152,9,16920,,,-3,,
3066,1402,1,18,6,16920,,,-3,,
3067,1403,1,34,8,16920,,,-3,,
3068,1404,1,272,3,16920,,,-3,,
3069,1404,1,30,1,16920,,,-3,,
3070,1404,1,219,10,16920,,,-3,,
3071,1404,1,495,4,16920,,,-3,,
3072,1404,1,435,5,16920,,,-3,,
3073,1404,1,8,9,16920,,,-3,,
3074,1405,1,2,1,16920,,,-3,,
3075,1406,1,364,10,16980,,,-3,,
3076,1407,1,1,4,16980,,,-3,,
3077,1407,1,7,9,16980,,,-3,,
3078,1407,1,202,4,16980,,,-3,,
3079,1407,1,46,11,16980,,,-3,,
3080,1408,1,22,10,16980,,,-3,,
3081,1409,1,59,7,16980,,,-3,,
3082,1410,1,14,4,16980,,,-3,,
3083,1410,1,147,10,16980,,,-3,,
3084,1411,1,116,11,17040,,,-3,,
3085,1412,1,294,6,17040,,,-3,,
3086,1413,1,46,6,17040,,,-3,,
3087,1413,1,339,4,17040,,,-3,,
3088,1413,1,11,11,17040,,,-3,,
3089,1413,1,31,8,17040,,,-3,,
3090,1413,1,58,5,17040,,,-3,,
3091,1414,1,419,2,17040,,,-3,,
3092,1415,1,36,3,17040,,,-3,,
3093,1415,1,20,3,17040,,,-3,,
3094,1416,1,213,7,17040,,,-3,,
3095,1417,1,20,6,17100,,,-3,,
3096,1418,1,16,10,17100,,,-3,,
3097,1419,1,1,9,17100,,,-3,,
3098,1419,1,419,6,17100,,,-3,,
3099,1420,1,235,6,17100,,,-3,,
3100,1420,1,20,2,17100,,,-3,,
3101,1420,1,141,6,17100,,,-3,,
3102,1421,1,494,2,17100,,,-3,,
3103,1422,1,68,10,17160,,,-3,,
3104,1423,1,106,8,17160,,,-3,,
3105,1424,1,374,7,17160,,,-3,,
3106,1424,1,11,9,17160,,,-3,,
3107,1424,1,1,8,17160,,,-3,,
3108,1424,1,22,10,17160,,,-3,,
3109,1425,1,138,8,17220,,,-3,,
3110,1425,1,383,6,17220,,,-3,,
3111,1426,1,167,1,17220,,,-3,,
3112,1426,1,36,8,17220,,,-3,,
3113,1427,1,45,4,17220,,,-3,,
3114,1428,1,354,1,17220,,,-3,,
3115,1429,1,177,6,17220,,,-3,,
3116,1429,1,67,11,17220,,,-3,,
3117,1429,1,3,3,17220,,,-3,,
3118,1430,1,17,2,17220,,,-3,,
3119,1431,1,93,10,17280,,,-3,,
3120,1431,1,77,10,17280,,,-3,,
3121,1431,1,167,6,17280,,,-3,,
3122,1431,1,54,1,17280,,,-3,,
3123,1431,1,19,2,17280,,,-3,,
3124,1432,1,14,4,17280,,,-3,,
3125,1433,1,44,2,17340,,,-3,,
3126,1433,1,53,6,17340,,,-3,,
3127,1433,1,328,8,17340,,,-3,,
3128,1434,1,356,11,17340,,,-3,,
3129,1435,1,4,4,17340,,,-3,,
3130,1435,1,16,4,17340,,,-3,,
3131,1436,1,7,2,17340,,,-3,,
3132,1436,1,205,8,17340,,,-3,,
3133,1437,1,270,10,17340,,,-3,,
3134,1437,1,172,8,17340,,,-3,,
3135,1437,1,30,12,17340,,,-3,,
3136,1438,1,1,4,17340,,,-3,,
3137,1439,1,65,9,17340,,,-3,,
3138,1440,1,349,6,17400,,,-3,,
3139,1441,1,128,8,17400,,,-3,,
3140,1441,1,45,6,17400,,,-3,,
3141,1441,1,57,5,17400,,,-3,,
3142,1441,1,31,6,17400,,,-3,,
3143,1442,1,47,7,17400,,,-3,,
3144,1442,1,312,7,17400,,,-3,,
3145,1442,1,87,3,17400,,,-3,,
3146,1443,1,65,8,17400,,,-3,,
3147,1444,1,277,9,17400,,,-3,,
3148,1445,1,22,11,17400,,,-3,,
3149,1445,1,23,6,17400,,,-3,,
3150,1445,1,54,6,17400,,,-3,,
3151,1446,1,25,9,17400,,,-3,,
3152,1446,1,14,9,17400,,,-3,,
3153,1447,1,46,11,17460,,,-3,,
3154,1448,1,2,8,17460,,,-3,,
3155,1449,1,3,7,17520,,,-3,,
3156,1450,1,10,9,17520,,,-3,,
3157,1450,1,4,2,17520,,,-3,,
3158,1451,1,176,6,17520,,,-3,,
3159,1451,1,78,7,17520,,,-3,,
3160,1451,1,12,6,17520,,,-3,,
3161,1452,1,38,6,17520,,,-3,,
3162,1452,1,40,7,17520,,,-3,,
3163,1452,1,31,7,17520,,,-3,,
3164,1452,1,7,8,17520,,,-3,,
3165,1452,1,21,10,17520,,,-3,,
3166,1453,1,433,1,17520,,,-3,,
3167,1454,1,128,2,17520,,,-3,,
3168,1455,1,4,8,17520,,,-3,,
3169,1456,1,170,12,17520,,,-3,,
3170,1457,1,8,10,17520,,,-3,,
3171,1457,1,16,4,17520,,,-3,,
3172,1458,1,220,6,17520,,,-3,,
3173,1459,1,129,8,17580,,,-3,,
3174,1460,1,13,8,17580,,,-3,,
3175,1460,1,45,10,17580,,,-3,,
3176,1460,1,32,8,17580,,,-3,,
3177,1461,1,17,7,17580,,,-3,,
3178,1461,1,398,11,17580,,,-3,,
3179,1462,1,60,6,17580,,,-3,,
3180,1462,1,113,6,17580,,,-3,,
3181,1463,1,8,6,17640,,,-3,,
3182,1463,1,72,10,17640,,,-3,,
3183,1463,1,31,12,17640,,,-3,,
3184,1463,1,36,6,17640,,,-3,,
3185,1464,1,136,4,17640,,,-3,,
3186,1464,1,6,4,17640,,,-3,,
3187,1464,1,115,4,17640,,,-3,,
3188,1464,1,22,2,17640,,,-3,,
3189,1464,1,59,8,17640,,,-3,,
3190,1465,1,26,7,17640,,,-3,,
3191,1466,1,11,6,17640,,,-3,,
3192,1467,1,18,4,17640,,,-3,,
3193,1467,1,431,6,17640,,,-3,,
3194,1467,1,389,4,17640,,,-3,,
3195,1467,1,72,6,17640,,,-3,,
3196,1467,1,213,6,17640,,,-3,,
3197,1468,1,158,1,17640,,,-3,,
3198,1469,1,159,4,17640,,,-3,,
3199,1469,1,6,4,17640,,,-3,,
3200,1469,1,433,8,17640,,,-3,,
3201,1470,1,2,4,17640,,,-3,,
3202,1471,1,79,7,17640,,,-3,,
3203,1471,1,28,6,17640,,,-3,,
3204,1471,1,11,10,17640,,,-3,,
3205,1471,1,2,7,17640,,,-3,,
3206,1472,1,33,5,17700,,,-3,,
3207,1472,1,185,2,17700,,,-3,,
3208,1473,1,93,6,17760,,,-3,,
3209,1474,1,17,8,17760,,,-3,,
3210,1474,1,489,5,17760,,,-3,,
3211,1475,1,40,12,17760,,,-3,,
3212,1475,1,26,7,17760,,,-3,,
3213,1475,1,285,6,17760,,,-3,,
3214,1475,1,442,7,17760,,,-3,,
3215,1475,1,11,8,17760,,,-3,,
3216,1476,1,46,8,17760,,,-3,,
3217,1477,1,223,10,17820,,,-3,,
3218,1478,1,109,7,17820,,,-3,,
3219,1478,1,427,7,17820,,,-3,,
3220,1478,1,31,9,17820,,,-3,,
3221,1478,1,139,5,17820,,,-3,,
3222,1478,1,48,6,17820,,,-3,,
3223,1478,1,11,7,17820,,,-3,,
3224,1479,1,345,1,17820,,,-3,,
3225,1480,1,196,10,17820,,,-3,,
3226,1481,1,175,6,17820,,,-3,,
3227,1481,1,3,2,17820,,,-3,,
3228,1481,1,79,5,17820,,,-3,,
3229,1482,1,192,6,17880,,,-3,,
3230,1482,1,287,5,17880,,,-3,,
3231,1482,1,17,2,17880,,,-3,,
3232,1483,1,146,6,17880,,,-3,,
3233,1484,1,51,11,17880,,,-3,,
3234,1484,1,5,4,17880,,,-3,,
3235,1485,1,133,2,17880,,,-3,,
3236,1485,1,36,4,17880,,,-3,,
3237,1486,1,268,8,17880,,,-3,,
3238,1486,1,2,7,17880,,,-3,,
3239,1486,1,354,5,17880,,,-3,,
3240,1486,1,259,4,17880,,,-3,,
3241,1486,1,64,8,17880,,,-3,,
3242,1487,1,46,8,17880,,,-3,,
3243,1488,1,0,1,17940,,,-3,,
3244,1489,1,36,6,17940,,,-3,,
3245,1489,1,33,4,17940,,,-3,,
3246,1489,1,43,8,17940,,,-3,,
3247,1490,1,82,10,17940,,,-3,,
3248,1491,1,18,2,17940,,,-3,,
3249,1492,1,105,6,17940,,,-3,,
3250,1492,1,14,6,17940,,,-3,,
3251,1493,1,209,6,18000,,,-3,,
3252,1493,1,96,7,18000,,,-3,,
3253,1493,1,3,12,18000,,,-3,,
3254,1494,1,23,2,18000,,,-3,,
3255,1495,1,77,5,18000,,,-3,,
3256,1496,1,254,10,18000,,,-3,,
3257,1497,1,1,4,18000,,,-3,,
3258,1498,1,120,6,18000,,,-3,,
3259,1499,1,187,11,18060,,,-3,,
3260,1500,1,8,7,18060,,,-3,,
3261,1501,1,90,6,18060,,,-3,,
3262,1502,1,297,10,18060,,,-3,,
3263,1502,1,3,8,18060,,,-3,,
3264,1503,1,43,5,18060,,,-3,,
3265,1504,1,254,3,18120,,,-3,,
3266,1504,1,27,2,18120,,,-3,,
3267,1505,1,21,4,18120,,,-3,,
3268,1505,1,4,9,18120,,,-3,,
3269,1505,1,37,6,18120,,,-3,,
3270,1506,1,81,6,18180,,,-3,,
3271,1506,1,48,10,18180,,,-3,,
3272,1506,1,2,6,18180,,,-3,,
3273,1507,1,171,3,18180,,,-3,,
3274,1508,1,266,2,18180,,,-3,,
3275,1508,1,409,7,18180,,,-3,,
3276,1509,1,14,4,18180,,,-3,,
3277,1509,1,44,6,18180,,,-3,,
3278,1510,1,51,5,18180,,,-3,,
3279,1511,1,18,7,18180,,,-3,,
3280,1512,1,4,4,18240,,,-3,,
3281,1513,1,20,3,18240,,,-3,,
3282,1513,1,0,7,18240,,,-3,,
3283,1514,1,8,8,18240,,,-3,,
3284,1514,1,2,9,18240,,,-3,,
3285,1515,1,36,5,18300,,,-3,,
3286,1515,1,0,2,18300,,,-3,,
3287,1515,1,383,5,18300,,,-3,,
3288,1516,1,228,6,18300,,,-3,,
3289,1516,1,68,10,18300,,,-3,,
3290,1517,1,47,8,18300,,,-3,,
3291,1517,1,29,2,18300,,,-3,,
3292,1518,1,156,8,18300,,,-3,,
3293,1518,1,78,3,18300,,,-3,,
3294,1518,1,116,6,18300,,,-3,,
3295,1518,1,218,5,18300,,,-3,,
3296,1519,1,71,3,18300,,,-3,,
3297,1519,1,210,6,18300,,,-3,,
3298,1520,1,6,8,18300,,,-3,,
3299,1521,1,21,4,18300,,,-3,,
3300,1521,1,12,6,18300,,,-3,,
3301,1522,1,185,12,18360,,,-3,,
3302,1522,1,294,12,18360,,,-3,,
